ID,Gender,Date,Time,Age,Measurement,Reported_Visual_Angle,Real_Visual_Angle,Task,Ratio_Visual_Angle,Disparity_VA_1,Disparity_VA_2,Distance,Width
12,Female,3/13/2024,15:12,18,Lamp4_Perceptual_VA,1.459173013,0.6806410687,Perceptual,2.143821582,NA,NA,3421,40.64
12,Female,3/13/2024,15:12,18,Lamp4_Adjusted_VA,0.8871427329,0.6806410687,Adjusted,1.303392895,NA,NA,3421,40.64
13,Female,3/13/2024,16:17,24,Stick1_Perceptual_VA,9.960673336,2.36338945,Perceptual,4.214571295,NA,NA,6280,14
13,Female,3/13/2024,16:17,24,Stick1_Adjusted_VA,2.430365566,2.36338945,Adjusted,1.028339009,NA,NA,6280,14
13,Female,3/13/2024,16:17,24,Stick2_Perceptual_VA,14.65281332,7.338560272,Perceptual,1.996687739,NA,NA,2020,14
13,Female,3/13/2024,16:17,24,Stick2_Adjusted_VA,6.850469326,7.338560272,Adjusted,0.93348955,NA,NA,2020,14
13,Female,3/13/2024,16:17,24,Stick3_Perceptual_VA,9.960673336,2.952239146,Perceptual,3.373938507,NA,NA,5027,14
13,Female,3/13/2024,16:17,24,Stick3_Adjusted_VA,2.881543815,2.952239146,Adjusted,0.9760536573,NA,NA,5027,14
13,Female,3/13/2024,16:17,24,Stick4_Perceptual_VA,14.65281332,4.337065743,Perceptual,3.378508464,NA,NA,3421,14
13,Female,3/13/2024,16:17,24,Stick4_Adjusted_VA,5.43084421,4.337065743,Adjusted,1.252193195,NA,NA,3421,14
13,Female,3/13/2024,16:17,24,Lamp1_Perceptual_VA,1.604177026,0.3707790372,Perceptual,4.326504103,NA,NA,6280,40.64
13,Female,3/13/2024,16:17,24,Lamp1_Adjusted_VA,0.648624539,0.3707790372,Adjusted,1.749356015,NA,NA,6280,40.64
13,Female,3/13/2024,16:17,24,Lamp2_Perceptual_VA,3.109578822,1.15268413,Perceptual,2.697685117,NA,NA,2020,40.64
13,Female,3/13/2024,16:17,24,Lamp2_Adjusted_VA,1.269269974,1.15268413,Adjusted,1.101142924,NA,NA,2020,40.64
13,Female,3/13/2024,16:17,24,Lamp3_Perceptual_VA,1.996964992,0.4631962995,Perceptual,4.311271472,NA,NA,5027,40.64
13,Female,3/13/2024,16:17,24,Lamp3_Adjusted_VA,0.5371439988,0.4631962995,Adjusted,1.159646567,NA,NA,5027,40.64
13,Female,3/13/2024,16:17,24,Lamp4_Perceptual_VA,2.667864179,0.6806410687,Perceptual,3.919634447,NA,NA,3421,40.64
13,Female,3/13/2024,16:17,24,Lamp4_Adjusted_VA,0.8912497099,0.6806410687,Adjusted,1.309426878,NA,NA,3421,40.64
14,Female,4/16/2024,13:14,33,Stick1_Perceptual_VA,6.125811603,2.36338945,Perceptual,2.591960289,NA,NA,6280,14
14,Female,4/16/2024,13:14,33,Stick1_Adjusted_VA,1.909682508,2.36338945,Adjusted,0.8080270087,NA,NA,6280,14
14,Female,4/16/2024,13:14,33,Stick2_Perceptual_VA,10.36529311,7.338560272,Perceptual,1.412442321,NA,NA,2020,14
14,Female,4/16/2024,13:14,33,Stick2_Adjusted_VA,7.754900844,7.338560272,Adjusted,1.056733277,NA,NA,2020,14
14,Female,4/16/2024,13:14,33,Stick3_Perceptual_VA,6.917338579,2.952239146,Perceptual,2.34308206,NA,NA,5027,14
14,Female,4/16/2024,13:14,33,Stick3_Adjusted_VA,3.296300464,2.952239146,Adjusted,1.116542496,NA,NA,5027,14
14,Female,4/16/2024,13:14,33,Stick4_Perceptual_VA,10.36529311,4.337065743,Perceptual,2.389932208,NA,NA,3421,14
14,Female,4/16/2024,13:14,33,Stick4_Adjusted_VA,6.234987211,4.337065743,Adjusted,1.437604957,NA,NA,3421,14
14,Female,4/16/2024,13:14,33,Lamp1_Perceptual_VA,1.226283906,0.3707790372,Perceptual,3.307317252,NA,NA,6280,40.64
14,Female,4/16/2024,13:14,33,Lamp1_Adjusted_VA,0.3403699664,0.3707790372,Adjusted,0.9179860033,NA,NA,6280,40.64
14,Female,4/16/2024,13:14,33,Lamp2_Perceptual_VA,2.160900419,1.15268413,Perceptual,1.874668318,NA,NA,2020,40.64
14,Female,4/16/2024,13:14,33,Lamp2_Adjusted_VA,1.33138487,1.15268413,Adjusted,1.155030103,NA,NA,2020,40.64
14,Female,4/16/2024,13:14,33,Lamp3_Perceptual_VA,1.909682508,0.4631962995,Perceptual,4.122836279,NA,NA,5027,40.64
14,Female,4/16/2024,13:14,33,Lamp3_Adjusted_VA,0.5466711803,0.4631962995,Adjusted,1.180214913,NA,NA,5027,40.64
14,Female,4/16/2024,13:14,33,Lamp4_Perceptual_VA,2.452287012,0.6806410687,Perceptual,3.602907795,NA,NA,3421,40.64
14,Female,4/16/2024,13:14,33,Lamp4_Adjusted_VA,1.020879608,0.6806410687,Adjusted,1.499879532,NA,NA,3421,40.64
15,Female,4/16/2024,14:12,27,Stick1_Perceptual_VA,9.615907926,2.36338945,Perceptual,4.068693768,NA,NA,6280,14
15,Female,4/16/2024,14:12,27,Stick1_Adjusted_VA,2.864192368,2.36338945,Adjusted,1.211900294,NA,NA,6280,14
15,Female,4/16/2024,14:12,27,Stick2_Perceptual_VA,11.03933604,7.338560272,Perceptual,1.5042918,NA,NA,2020,14
15,Female,4/16/2024,14:12,27,Stick2_Adjusted_VA,8.79984484,7.338560272,Adjusted,1.199124149,NA,NA,2020,14
15,Female,4/16/2024,14:12,27,Stick3_Perceptual_VA,8.232117693,2.952239146,Perceptual,2.78843186,NA,NA,5027,14
15,Female,4/16/2024,14:12,27,Stick3_Adjusted_VA,3.457531984,2.952239146,Adjusted,1.171155795,NA,NA,5027,14
15,Female,4/16/2024,14:12,27,Stick4_Perceptual_VA,9.615907926,4.337065743,Perceptual,2.217145991,NA,NA,3421,14
15,Female,4/16/2024,14:12,27,Stick4_Adjusted_VA,7.437987946,4.337065743,Adjusted,1.7149816,NA,NA,3421,14
15,Female,4/16/2024,14:12,27,Lamp1_Perceptual_VA,1.306501348,0.3707790372,Perceptual,3.523665627,NA,NA,6280,40.64
15,Female,4/16/2024,14:12,27,Lamp1_Adjusted_VA,0.6407203197,0.3707790372,Adjusted,1.728038145,NA,NA,6280,40.64
15,Female,4/16/2024,14:12,27,Lamp2_Perceptual_VA,2.302230866,1.15268413,Perceptual,1.997278184,NA,NA,2020,40.64
15,Female,4/16/2024,14:12,27,Lamp2_Adjusted_VA,1.675995824,1.15268413,Adjusted,1.453994013,NA,NA,2020,40.64
15,Female,4/16/2024,14:12,27,Lamp3_Perceptual_VA,1.745512099,0.4631962995,Perceptual,3.768406831,NA,NA,5027,40.64
15,Female,4/16/2024,14:12,27,Lamp3_Adjusted_VA,0.8275913151,0.4631962995,Adjusted,1.786696733,NA,NA,5027,40.64
15,Female,4/16/2024,14:12,27,Lamp4_Perceptual_VA,2.034589559,0.6806410687,Perceptual,2.989225383,NA,NA,3421,40.64
15,Female,4/16/2024,14:12,27,Lamp4_Adjusted_VA,1.396515484,0.6806410687,Adjusted,2.051764944,NA,NA,3421,40.64
16,Male,4/18/2024,16:00,28,Stick1_Perceptual_VA,6.572249498,2.36338945,Perceptual,2.780857593,NA,NA,6280,14
16,Male,4/18/2024,16:00,28,Stick1_Adjusted_VA,2.498962982,2.36338945,Adjusted,1.057364025,NA,NA,6280,14
16,Male,4/18/2024,16:00,28,Stick2_Perceptual_VA,10.47495213,7.338560272,Perceptual,1.427385174,NA,NA,2020,14
16,Male,4/18/2024,16:00,28,Stick2_Adjusted_VA,7.449175076,7.338560272,Adjusted,1.015073093,NA,NA,2020,14
16,Male,4/18/2024,16:00,28,Stick3_Perceptual_VA,8.578306658,2.952239146,Perceptual,2.905695045,NA,NA,5027,14
16,Male,4/18/2024,16:00,28,Stick3_Adjusted_VA,3.677728902,2.952239146,Adjusted,1.245742205,NA,NA,5027,14
16,Male,4/18/2024,16:00,28,Stick4_Perceptual_VA,9.849643881,4.337065743,Perceptual,2.271038639,NA,NA,3421,14
16,Male,4/18/2024,16:00,28,Stick4_Adjusted_VA,4.421571517,4.337065743,Adjusted,1.01948455,NA,NA,3421,14
16,Male,4/18/2024,16:00,28,Lamp1_Perceptual_VA,0.9358102613,0.3707790372,Perceptual,2.52390283,NA,NA,6280,40.64
16,Male,4/18/2024,16:00,28,Lamp1_Adjusted_VA,0.6294402613,0.3707790372,Adjusted,1.697615556,NA,NA,6280,40.64
16,Male,4/18/2024,16:00,28,Lamp2_Perceptual_VA,2.052879122,1.15268413,Perceptual,1.780955483,NA,NA,2020,40.64
16,Male,4/18/2024,16:00,28,Lamp2_Adjusted_VA,1.500021999,1.15268413,Adjusted,1.301329618,NA,NA,2020,40.64
16,Male,4/18/2024,16:00,28,Lamp3_Perceptual_VA,1.375032709,0.4631962995,Perceptual,2.96857447,NA,NA,5027,40.64
16,Male,4/18/2024,16:00,28,Lamp3_Adjusted_VA,0.6384320802,0.4631962995,Adjusted,1.378318611,NA,NA,5027,40.64
16,Male,4/18/2024,16:00,28,Lamp4_Perceptual_VA,1.814214757,0.6806410687,Perceptual,2.66545003,NA,NA,3421,40.64
16,Male,4/18/2024,16:00,28,Lamp4_Adjusted_VA,0.7266684385,0.6806410687,Adjusted,1.067623557,NA,NA,3421,40.64
17,Male,4/19/2024,14:18,31,Stick1_Perceptual_VA,6.072643785,2.36338945,Perceptual,2.569463863,NA,NA,6280,14
17,Male,4/19/2024,14:18,31,Stick1_Adjusted_VA,2.885014089,2.36338945,Adjusted,1.220710403,NA,NA,6280,14
17,Male,4/19/2024,14:18,31,Stick2_Perceptual_VA,10.92768563,7.338560272,Perceptual,1.489077588,NA,NA,2020,14
17,Male,4/19/2024,14:18,31,Stick2_Adjusted_VA,7.694571849,7.338560272,Adjusted,1.048512455,NA,NA,2020,14
17,Male,4/19/2024,14:18,31,Stick3_Perceptual_VA,6.857331933,2.952239146,Perceptual,2.322756252,NA,NA,5027,14
17,Male,4/19/2024,14:18,31,Stick3_Adjusted_VA,2.91147077,2.952239146,Adjusted,0.9861906936,NA,NA,5027,14
17,Male,4/19/2024,14:18,31,Stick4_Perceptual_VA,7.661217007,4.337065743,Perceptual,1.766451666,NA,NA,3421,14
17,Male,4/19/2024,14:18,31,Stick4_Adjusted_VA,4.463046843,4.337065743,Adjusted,1.029047542,NA,NA,3421,14
17,Male,4/19/2024,14:18,31,Lamp1_Perceptual_VA,0.9565681863,0.3707790372,Perceptual,2.579887454,NA,NA,6280,40.64
17,Male,4/19/2024,14:18,31,Lamp1_Adjusted_VA,0.6080311375,0.3707790372,Adjusted,1.639874633,NA,NA,6280,40.64
17,Male,4/19/2024,14:18,31,Lamp2_Perceptual_VA,1.624102038,1.15268413,Perceptual,1.40897406,NA,NA,2020,40.64
17,Male,4/19/2024,14:18,31,Lamp2_Adjusted_VA,1.527796922,1.15268413,Adjusted,1.325425485,NA,NA,2020,40.64
17,Male,4/19/2024,14:18,31,Lamp3_Perceptual_VA,0.7772177865,0.4631962995,Perceptual,1.677944723,NA,NA,5027,40.64
17,Male,4/19/2024,14:18,31,Lamp3_Adjusted_VA,0.7081963268,0.4631962995,Adjusted,1.528933473,NA,NA,5027,40.64
17,Male,4/19/2024,14:18,31,Lamp4_Perceptual_VA,0.9764957353,0.6806410687,Perceptual,1.434670607,NA,NA,3421,40.64
17,Male,4/19/2024,14:18,31,Lamp4_Adjusted_VA,0.943673859,0.6806410687,Adjusted,1.386448603,NA,NA,3421,40.64
18,Female,4/19/2024,15:09,28,Stick1_Perceptual_VA,7.661217007,2.36338945,Perceptual,3.24162275,NA,NA,6280,14
18,Female,4/19/2024,15:09,28,Stick1_Adjusted_VA,3.177191505,2.36338945,Adjusted,1.34433684,NA,NA,6280,14
18,Female,4/19/2024,15:09,28,Stick2_Perceptual_VA,12.89906941,7.338560272,Perceptual,1.757711176,NA,NA,2020,14
18,Female,4/19/2024,15:09,28,Stick2_Adjusted_VA,8.329501173,7.338560272,Adjusted,1.135032059,NA,NA,2020,14
18,Female,4/19/2024,15:09,28,Stick3_Perceptual_VA,8.949793012,2.952239146,Perceptual,3.031527113,NA,NA,5027,14
18,Female,4/19/2024,15:09,28,Stick3_Adjusted_VA,3.639445118,2.952239146,Adjusted,1.232774494,NA,NA,5027,14
18,Female,4/19/2024,15:09,28,Stick4_Perceptual_VA,10.27564462,4.337065743,Perceptual,2.369261899,NA,NA,3421,14
18,Female,4/19/2024,15:09,28,Stick4_Adjusted_VA,4.958473682,4.337065743,Adjusted,1.143278423,NA,NA,3421,14
18,Female,4/19/2024,15:09,28,Lamp1_Perceptual_VA,1.215621372,0.3707790372,Perceptual,3.278560139,NA,NA,6280,40.64
18,Female,4/19/2024,15:09,28,Lamp1_Adjusted_VA,0.6875411037,0.3707790372,Adjusted,1.854314928,NA,NA,6280,40.64
18,Female,4/19/2024,15:09,28,Lamp2_Perceptual_VA,1.624102038,1.15268413,Perceptual,1.40897406,NA,NA,2020,40.64
18,Female,4/19/2024,15:09,28,Lamp2_Adjusted_VA,1.386348751,1.15268413,Adjusted,1.202713489,NA,NA,2020,40.64
18,Female,4/19/2024,15:09,28,Lamp3_Perceptual_VA,1.434810622,0.4631962995,Perceptual,3.097629717,NA,NA,5027,40.64
18,Female,4/19/2024,15:09,28,Lamp3_Adjusted_VA,0.6142993803,0.4631962995,Adjusted,1.326218238,NA,NA,5027,40.64
18,Female,4/19/2024,15:09,28,Lamp4_Perceptual_VA,1.434810622,0.6806410687,Perceptual,2.108028281,NA,NA,3421,40.64
18,Female,4/19/2024,15:09,28,Lamp4_Adjusted_VA,0.8937960345,0.6806410687,Adjusted,1.313167947,NA,NA,3421,40.64
19,Male,4/19/2024,16:16,25,Stick1_Perceptual_VA,3.445012255,2.36338945,Perceptual,1.457657457,NA,NA,6280,14
19,Male,4/19/2024,16:16,25,Stick1_Adjusted_VA,2.770976553,2.36338945,Adjusted,1.172458713,NA,NA,6280,14
19,Male,4/19/2024,16:16,25,Stick2_Perceptual_VA,8.570049324,7.338560272,Perceptual,1.167810716,NA,NA,2020,14
19,Male,4/19/2024,16:16,25,Stick2_Adjusted_VA,6.655187904,7.338560272,Adjusted,0.906879232,NA,NA,2020,14
19,Male,4/19/2024,16:16,25,Stick3_Perceptual_VA,5.716527394,2.952239146,Perceptual,1.936336154,NA,NA,5027,14
19,Male,4/19/2024,16:16,25,Stick3_Adjusted_VA,2.712472926,2.952239146,Adjusted,0.9187849604,NA,NA,5027,14
19,Male,4/19/2024,16:16,25,Stick4_Perceptual_VA,4.291024813,4.337065743,Perceptual,0.9893843136,NA,NA,3421,14
19,Male,4/19/2024,16:16,25,Stick4_Adjusted_VA,3.656873272,4.337065743,Adjusted,0.8431675904,NA,NA,3421,14
19,Male,4/19/2024,16:16,25,Lamp1_Perceptual_VA,1.013029421,0.3707790372,Perceptual,2.732164765,NA,NA,6280,40.64
19,Male,4/19/2024,16:16,25,Lamp1_Adjusted_VA,1.176029973,0.3707790372,Adjusted,3.171781184,NA,NA,6280,40.64
19,Male,4/19/2024,16:16,25,Lamp2_Perceptual_VA,2.241722751,1.15268413,Perceptual,1.944784952,NA,NA,2020,40.64
19,Male,4/19/2024,16:16,25,Lamp2_Adjusted_VA,1.701385996,1.15268413,Adjusted,1.476021012,NA,NA,2020,40.64
19,Male,4/19/2024,16:16,25,Lamp3_Perceptual_VA,1.353446055,0.4631962995,Perceptual,2.921970786,NA,NA,5027,40.64
19,Male,4/19/2024,16:16,25,Lamp3_Adjusted_VA,0.6105230213,0.4631962995,Adjusted,1.318065412,NA,NA,5027,40.64
19,Male,4/19/2024,16:16,25,Lamp4_Perceptual_VA,2.025900526,0.6806410687,Perceptual,2.976459428,NA,NA,3421,40.64
19,Male,4/19/2024,16:16,25,Lamp4_Adjusted_VA,0.9244160531,0.6806410687,Adjusted,1.358154974,NA,NA,3421,40.64
20,Female,5/10/2024,14:49,21,Stick1_Perceptual_VA,4.260283069,2.36338945,Perceptual,1.80261576,NA,NA,6280,14
20,Female,5/10/2024,14:49,21,Stick1_Adjusted_VA,2.005147608,2.36338945,Adjusted,0.848420309,NA,NA,6280,14
20,Female,5/10/2024,14:49,21,Stick2_Perceptual_VA,12.52698123,7.338560272,Perceptual,1.707008019,NA,NA,2020,14
20,Female,5/10/2024,14:49,21,Stick2_Adjusted_VA,6.217785167,7.338560272,Adjusted,0.8472758875,NA,NA,2020,14
20,Female,5/10/2024,14:49,21,Stick3_Perceptual_VA,7.215307524,2.952239146,Perceptual,2.444011873,NA,NA,5027,14
20,Female,5/10/2024,14:49,21,Stick3_Adjusted_VA,2.756308717,2.952239146,Adjusted,0.93363328,NA,NA,5027,14
20,Female,5/10/2024,14:49,21,Stick4_Perceptual_VA,9.605922027,4.337065743,Perceptual,2.214843536,NA,NA,3421,14
20,Female,5/10/2024,14:49,21,Stick4_Adjusted_VA,4.388610085,4.337065743,Adjusted,1.011884612,NA,NA,3421,14
20,Female,5/10/2024,14:49,21,Lamp1_Perceptual_VA,1.00614393,0.3707790372,Perceptual,2.713594431,NA,NA,6280,40.64
20,Female,5/10/2024,14:49,21,Lamp1_Adjusted_VA,0.4117044286,0.3707790372,Adjusted,1.110376767,NA,NA,6280,40.64
20,Female,5/10/2024,14:49,21,Lamp2_Perceptual_VA,2.012132751,1.15268413,Perceptual,1.745606362,NA,NA,2020,40.64
20,Female,5/10/2024,14:49,21,Lamp2_Adjusted_VA,1.163780508,1.15268413,Adjusted,1.009626556,NA,NA,2020,40.64
20,Female,5/10/2024,14:49,21,Lamp3_Perceptual_VA,0.9083286995,0.4631962995,Perceptual,1.961001632,NA,NA,5027,40.64
20,Female,5/10/2024,14:49,21,Lamp3_Adjusted_VA,0.5021395727,0.4631962995,Adjusted,1.084075096,NA,NA,5027,40.64
20,Female,5/10/2024,14:49,21,Lamp4_Perceptual_VA,1.369443679,0.6806410687,Perceptual,2.011990962,NA,NA,3421,40.64
20,Female,5/10/2024,14:49,21,Lamp4_Adjusted_VA,0.7018645222,0.6806410687,Adjusted,1.031181565,NA,NA,3421,40.64
21,Male,5/15/2024,12:50,34,Stick1_Perceptual_VA,10.13884027,2.36338945,Perceptual,4.289957487,NA,NA,6280,14
21,Male,5/15/2024,12:50,34,Stick1_Adjusted_VA,2.502522979,2.36338945,Adjusted,1.058870335,NA,NA,6280,14
21,Male,5/15/2024,12:50,34,Stick2_Perceptual_VA,13.79485512,7.338560272,Perceptual,1.879776769,NA,NA,2020,14
21,Male,5/15/2024,12:50,34,Stick2_Adjusted_VA,6.961287082,7.338560272,Adjusted,0.9485902989,NA,NA,2020,14
21,Male,5/15/2024,12:50,34,Stick3_Perceptual_VA,11.96990463,2.952239146,Perceptual,4.05451728,NA,NA,5027,14
21,Male,5/15/2024,12:50,34,Stick3_Adjusted_VA,3.565350403,2.952239146,Adjusted,1.207676691,NA,NA,5027,14
21,Male,5/15/2024,12:50,34,Stick4_Perceptual_VA,13.79485512,4.337065743,Perceptual,3.180688496,NA,NA,3421,14
21,Male,5/15/2024,12:50,34,Stick4_Adjusted_VA,4.397723151,4.337065743,Adjusted,1.013985817,NA,NA,3421,14
21,Male,5/15/2024,12:50,34,Lamp1_Perceptual_VA,1.506237773,0.3707790372,Perceptual,4.062359578,NA,NA,6280,40.64
21,Male,5/15/2024,12:50,34,Lamp1_Adjusted_VA,0.5803938424,0.3707790372,Adjusted,1.565336182,NA,NA,6280,40.64
21,Male,5/15/2024,12:50,34,Lamp2_Perceptual_VA,3.048894417,1.15268413,Perceptual,2.645038947,NA,NA,2020,40.64
21,Male,5/15/2024,12:50,34,Lamp2_Adjusted_VA,1.401304625,1.15268413,Adjusted,1.215688313,NA,NA,2020,40.64
21,Male,5/15/2024,12:50,34,Lamp3_Perceptual_VA,2.2545752,0.4631962995,Perceptual,4.867429215,NA,NA,5027,40.64
21,Male,5/15/2024,12:50,34,Lamp3_Adjusted_VA,0.660579317,0.4631962995,Adjusted,1.426132544,NA,NA,5027,40.64
21,Male,5/15/2024,12:50,34,Lamp4_Perceptual_VA,2.494744569,0.6806410687,Perceptual,3.665286572,NA,NA,3421,40.64
21,Male,5/15/2024,12:50,34,Lamp4_Adjusted_VA,0.8730616515,0.6806410687,Adjusted,1.282704926,NA,NA,3421,40.64
22,Male,5/15/2024,13:44,39,Stick1_Perceptual_VA,16.4384185,2.36338945,Perceptual,6.955442108,NA,NA,6280,14
22,Male,5/15/2024,13:44,39,Stick1_Adjusted_VA,2.358904724,2.36338945,Adjusted,0.9981024176,NA,NA,6280,14
22,Male,5/15/2024,13:44,39,Stick2_Perceptual_VA,18.92464442,7.338560272,Perceptual,2.578795256,NA,NA,2020,14
22,Male,5/15/2024,13:44,39,Stick2_Adjusted_VA,8.114416,7.338560272,Adjusted,1.105723153,NA,NA,2020,14
22,Male,5/15/2024,13:44,39,Stick3_Perceptual_VA,13.93651348,2.952239146,Perceptual,4.720658726,NA,NA,5027,14
22,Male,5/15/2024,13:44,39,Stick3_Adjusted_VA,3.067363766,2.952239146,Adjusted,1.038995696,NA,NA,5027,14
22,Male,5/15/2024,13:44,39,Stick4_Perceptual_VA,18.92464442,4.337065743,Perceptual,4.36346727,NA,NA,3421,14
22,Male,5/15/2024,13:44,39,Stick4_Adjusted_VA,5.632624672,4.337065743,Adjusted,1.298717844,NA,NA,3421,14
22,Male,5/15/2024,13:44,39,Lamp1_Perceptual_VA,2.736944461,0.3707790372,Perceptual,7.38160518,NA,NA,6280,40.64
22,Male,5/15/2024,13:44,39,Lamp1_Adjusted_VA,1.185387637,0.3707790372,Adjusted,3.197019029,NA,NA,6280,40.64
22,Male,5/15/2024,13:44,39,Lamp2_Perceptual_VA,4.83543823,1.15268413,Perceptual,4.194937802,NA,NA,2020,40.64
22,Male,5/15/2024,13:44,39,Lamp2_Adjusted_VA,1.584675855,1.15268413,Adjusted,1.374770255,NA,NA,2020,40.64
22,Male,5/15/2024,13:44,39,Lamp3_Perceptual_VA,4.199809035,0.4631962995,Perceptual,9.067017676,NA,NA,5027,40.64
22,Male,5/15/2024,13:44,39,Lamp3_Adjusted_VA,0.9120360073,0.4631962995,Adjusted,1.969005383,NA,NA,5027,40.64
22,Male,5/15/2024,13:44,39,Lamp4_Perceptual_VA,4.83543823,0.6806410687,Perceptual,7.104241064,NA,NA,3421,40.64
22,Male,5/15/2024,13:44,39,Lamp4_Adjusted_VA,1.330020869,0.6806410687,Adjusted,1.954070846,NA,NA,3421,40.64
23,Male,5/15/2024,14:56,22,Stick1_Perceptual_VA,3.55906618,2.36338945,Perceptual,1.505916082,NA,NA,6280,14
23,Male,5/15/2024,14:56,22,Stick1_Adjusted_VA,2.838553423,2.36338945,Adjusted,1.201051914,NA,NA,6280,14
23,Male,5/15/2024,14:56,22,Stick2_Perceptual_VA,11.33457136,7.338560272,Perceptual,1.544522486,NA,NA,2020,14
23,Male,5/15/2024,14:56,22,Stick2_Adjusted_VA,9.533401702,7.338560272,Adjusted,1.299083383,NA,NA,2020,14
23,Male,5/15/2024,14:56,22,Stick3_Perceptual_VA,6.727793499,2.952239146,Perceptual,2.278878224,NA,NA,5027,14
23,Male,5/15/2024,14:56,22,Stick3_Adjusted_VA,3.390920049,2.952239146,Adjusted,1.148592604,NA,NA,5027,14
23,Male,5/15/2024,14:56,22,Stick4_Perceptual_VA,7.860351091,4.337065743,Perceptual,1.812366138,NA,NA,3421,14
23,Male,5/15/2024,14:56,22,Stick4_Adjusted_VA,5.207972603,4.337065743,Adjusted,1.200805547,NA,NA,3421,14
23,Male,5/15/2024,14:56,22,Lamp1_Perceptual_VA,0.6822928229,0.3707790372,Perceptual,1.840160188,NA,NA,6280,40.64
23,Male,5/15/2024,14:56,22,Lamp1_Adjusted_VA,0.7107486568,0.3707790372,Adjusted,1.916906258,NA,NA,6280,40.64
23,Male,5/15/2024,14:56,22,Lamp2_Perceptual_VA,3.3230981,1.15268413,Perceptual,2.882921707,NA,NA,2020,40.64
23,Male,5/15/2024,14:56,22,Lamp2_Adjusted_VA,1.625492152,1.15268413,Adjusted,1.410180039,NA,NA,2020,40.64
23,Male,5/15/2024,14:56,22,Lamp3_Perceptual_VA,1.425760326,0.4631962995,Perceptual,3.078090924,NA,NA,5027,40.64
23,Male,5/15/2024,14:56,22,Lamp3_Adjusted_VA,0.8463995321,0.4631962995,Adjusted,1.827302016,NA,NA,5027,40.64
23,Male,5/15/2024,14:56,22,Lamp4_Perceptual_VA,1.880532325,0.6806410687,Perceptual,2.762884009,NA,NA,3421,40.64
23,Male,5/15/2024,14:56,22,Lamp4_Adjusted_VA,1.004259862,0.6806410687,Adjusted,1.47546175,NA,NA,3421,40.64
24,Female,5/17/2024,13:46,24,Stick1_Perceptual_VA,3.428297711,2.36338945,Perceptual,1.45058518,NA,NA,6280,14
24,Female,5/17/2024,13:46,24,Stick1_Adjusted_VA,2.355161486,2.36338945,Adjusted,0.9965185745,NA,NA,6280,14
24,Female,5/17/2024,13:46,24,Stick2_Perceptual_VA,6.480985297,7.338560272,Perceptual,0.8831412507,NA,NA,2020,14
24,Female,5/17/2024,13:46,24,Stick2_Adjusted_VA,7.796399326,7.338560272,Adjusted,1.06238813,NA,NA,2020,14
24,Female,5/17/2024,13:46,24,Stick3_Perceptual_VA,4.35406784,2.952239146,Perceptual,1.474835752,NA,NA,5027,14
24,Female,5/17/2024,13:46,24,Stick3_Adjusted_VA,3.428297711,2.952239146,Adjusted,1.161253388,NA,NA,5027,14
24,Female,5/17/2024,13:46,24,Stick4_Perceptual_VA,5.800451485,4.337065743,Perceptual,1.337413779,NA,NA,3421,14
24,Female,5/17/2024,13:46,24,Stick4_Adjusted_VA,5.886874264,4.337065743,Adjusted,1.357340334,NA,NA,3421,14
24,Female,5/17/2024,13:46,24,Lamp1_Perceptual_VA,0.6066555272,0.3707790372,Perceptual,1.636164579,NA,NA,6280,40.64
24,Female,5/17/2024,13:46,24,Lamp1_Adjusted_VA,0.5614941454,0.3707790372,Adjusted,1.514363244,NA,NA,6280,40.64
24,Female,5/17/2024,13:46,24,Lamp2_Perceptual_VA,1.213277051,1.15268413,Perceptual,1.052566804,NA,NA,2020,40.64
24,Female,5/17/2024,13:46,24,Lamp2_Adjusted_VA,1.269269974,1.15268413,Adjusted,1.101142924,NA,NA,2020,40.64
24,Female,5/17/2024,13:46,24,Lamp3_Perceptual_VA,0.8257190014,0.4631962995,Perceptual,1.782654573,NA,NA,5027,40.64
24,Female,5/17/2024,13:46,24,Lamp3_Adjusted_VA,0.4349439748,0.4631962995,Adjusted,0.9390057201,NA,NA,5027,40.64
24,Female,5/17/2024,13:46,24,Lamp4_Perceptual_VA,1.027926119,0.6806410687,Perceptual,1.510232289,NA,NA,3421,40.64
24,Female,5/17/2024,13:46,24,Lamp4_Adjusted_VA,0.6822928229,0.6806410687,Adjusted,1.002426762,NA,NA,3421,40.64
25,Female,5/17/2024,14:36,19,Stick1_Perceptual_VA,12.07536504,2.36338945,Perceptual,5.109342027,NA,NA,6280,14
25,Female,5/17/2024,14:36,19,Stick1_Adjusted_VA,3.846053581,2.36338945,Adjusted,1.627346513,NA,NA,6280,14
25,Female,5/17/2024,14:36,19,Stick2_Perceptual_VA,16.41443282,7.338560272,Perceptual,2.236737482,NA,NA,2020,14
25,Female,5/17/2024,14:36,19,Stick2_Adjusted_VA,8.21421232,7.338560272,Adjusted,1.119322049,NA,NA,2020,14
25,Female,5/17/2024,14:36,19,Stick3_Perceptual_VA,14.2500327,2.952239146,Perceptual,4.826855819,NA,NA,5027,14
25,Female,5/17/2024,14:36,19,Stick3_Adjusted_VA,3.139871513,2.952239146,Adjusted,1.063555951,NA,NA,5027,14
25,Female,5/17/2024,14:36,19,Stick4_Perceptual_VA,11.35572659,4.337065743,Perceptual,2.618297084,NA,NA,3421,14
